 	Release Date	Movie	Production Budget	Domestic Gross	Worldwide Gross
2624 	9/18/1987 	Fatal Attraction 	$14,000,000 	$156,645,693 	$320,100,000
2625 	11/12/2008 	Slumdog Millionaire 	$14,000,000 	$141,319,936 	$384,519,673
2626 	12/17/1974 	Towering Inferno 	$14,000,000 	$116,000,000 	$139,700,000
2627 	12/20/1989 	Born on the Fourth of July 	$14,000,000 	$70,001,698 	$70,001,698
2628 	10/1/1993 	Cool Runnings 	$14,000,000 	$68,856,263 	$155,056,263
2629 	1/12/2007 	Stomp the Yard 	$14,000,000 	$61,356,221 	$75,525,718
2630 	1/16/2009 	My Bloody Valentine 	$14,000,000 	$51,545,952 	$102,836,002
2631 	8/31/2012 	The Possession 	$14,000,000 	$49,130,588 	$82,925,064
2632 	10/22/1982 	First Blood 	$14,000,000 	$47,212,904 	$125,212,904
2633 	7/13/1977 	The Spy Who Loved Me 	$14,000,000 	$46,800,000 	$185,400,000
2634 	9/25/1998 	Urban Legend 	$14,000,000 	$38,116,707 	$72,571,864
2635 	12/9/1981 	Taps 	$14,000,000 	$35,856,053 	$35,856,053
2636 	2/24/2012 	Tyler Perry's Good Deeds 	$14,000,000 	$35,025,792 	$35,579,178
2637 	1/18/1991 	White Fang 	$14,000,000 	$34,729,092 	$34,729,092
2638 	12/21/1988 	Dangerous Liaisons 	$14,000,000 	$34,700,000 	$34,700,000
2639 	10/8/1999 	Superstar 	$14,000,000 	$30,628,981 	$30,628,981
2640 	12/30/2011 	The Iron Lady 	$14,000,000 	$29,959,436 	$115,592,104
2641 	7/23/1993 	Poetic Justice 	$14,000,000 	$27,450,453 	$27,450,453
2642 	10/4/2002 	Jonah: A VeggieTales Movie 	$14,000,000 	$25,571,352 	$25,608,780
2643 	3/8/2002 	All About the Benjamins 	$14,000,000 	$25,482,932 	$25,873,146
2644 	6/17/1977 	Exorcist II: The Heretic 	$14,000,000 	$25,011,000 	$25,011,000
2645 	3/12/2010 	Our Family Wedding 	$14,000,000 	$20,255,281 	$21,410,546
2646 	10/27/1995 	Vampire in Brooklyn 	$14,000,000 	$19,637,147 	$19,637,147
2647 	5/5/2006 	An American Haunting 	$14,000,000 	$16,298,046 	$30,443,277
2648 	8/22/2003 	My Boss's Daughter 	$14,000,000 	$15,549,702 	$15,549,702
2649 	8/7/2009 	A Perfect Getaway 	$14,000,000 	$15,515,460 	$22,815,460
2650 	10/25/1996 	Thinner 	$14,000,000 	$15,171,476 	$15,171,476
2651 	8/21/1998 	Dead Man on Campus 	$14,000,000 	$15,064,948 	$15,064,948
2652 	5/14/1999 	Tea with Mussolini 	$14,000,000 	$14,395,874 	$14,395,874
2653 	6/22/1977 	New York, New York 	$14,000,000 	$13,800,000 	$13,800,000
2654 	4/26/2002 	Jason X 	$14,000,000 	$13,121,555 	$16,951,798
2655 	5/13/1994 	Crooklyn 	$14,000,000 	$13,024,170 	$13,024,170
2656 	3/16/2007 	I Think I Love My Wife 	$14,000,000 	$12,559,771 	$13,205,411
2657 	11/17/2006 	Bobby 	$14,000,000 	$11,242,801 	$20,597,806
2658 	2/2/2001 	Head Over Heels 	$14,000,000 	$10,397,366 	$10,397,366
2659 	10/26/2012 	Fun Size 	$14,000,000 	$9,409,538 	$10,911,519
2660 	4/23/1999 	Lost and Found 	$14,000,000 	$6,552,255 	$6,552,255
2661 	11/30/2007 	Le Scaphandre et le Papillon 	$14,000,000 	$5,990,075 	$22,754,472
2662 	2/20/2015 	Hot Tub Time Machine 2 	$14,000,000 	$5,963,324 	$5,963,324
2663 	10/6/2006 	Little Children 	$14,000,000 	$5,463,019 	$14,121,177
2664 	4/21/2000 	Gossip 	$14,000,000 	$5,108,820 	$12,591,270
2665 	3/26/1999 	A Walk on the Moon 	$14,000,000 	$4,741,987 	$4,741,987
2666 	10/27/2006 	Catch a Fire 	$14,000,000 	$4,299,773 	$5,699,773
2667 	9/7/2001 	Soul Survivors 	$14,000,000 	$3,100,650 	$4,288,246
2668 	5/22/2009 	Easy Virtue 	$14,000,000 	$2,656,784 	$20,537,741
2669 	3/31/1995 	Jefferson in Paris 	$14,000,000 	$2,461,628 	$2,461,628
2670 	8/6/2010 	Flipped 	$14,000,000 	$1,755,212 	$1,755,212
2671 	1/1/1978 	Caravans 	$14,000,000 	$1,000,000 	$1,000,000
2672 	6/25/2010 	Les herbes folles 	$14,000,000 	$403,952 	$1,903,952
2673 	1/24/2003 	Amen 	$14,000,000 	$274,299 	$274,299
2674 	9/26/2008 	The Lucky Ones 	$14,000,000 	$266,967 	$266,967
2675 	9/30/2011 	Margaret 	$14,000,000 	$47,185 	$47,185
2676 	10/27/2009 	Stan Helsing: A Parody 	$14,000,000 	$0 	$1,553,556
2677 	12/9/2005 	Brokeback Mountain 	$13,900,000 	$83,043,761 	$177,012,173
2678 	7/1/1995 	Clueless 	$13,700,000 	$56,598,476 	$56,598,476
2679 	3/30/1990 	Teenage Mutant Ninja Turtles 	$13,500,000 	$135,265,915 	$202,000,000
2680 	10/5/1956 	The Ten Commandments 	$13,500,000 	$80,000,000 	$80,000,000
2681 	11/8/2002 	Far From Heaven 	$13,500,000 	$15,901,850 	$29,027,915
2682 	10/12/2012 	Seven Psychopaths 	$13,500,000 	$15,024,050 	$32,611,980
2683 	11/22/2000 	Quills 	$13,500,000 	$7,060,876 	$11,732,088
2684 	1/29/1982 	The Border 	$13,500,000 	$6,118,683 	$6,118,683
2685 	2/18/2005 	Downfall 	$13,500,000 	$5,501,940 	$93,631,744
2686 	3/2/2001 	The Caveman's Valentine 	$13,500,000 	$687,081 	$892,506
2687 	4/1/2011 	The Last Godfather 	$13,400,000 	$164,247 	$164,247
2688 	4/4/2014 	Under the Skin 	$13,300,000 	$2,605,039 	$5,726,751
2689 	12/17/2004 	Mar adentro 	$13,300,000 	$2,086,345 	$39,686,345
2690 	9/12/2014 	No Good Deed 	$13,200,000 	$52,543,632 	$53,830,415
2691 	12/23/1987 	Good Morning Vietnam 	$13,000,000 	$123,922,370 	$123,922,370
2692 	12/3/2010 	Black Swan 	$13,000,000 	$106,954,680 	$331,266,712
2693 	1/12/2001 	Save the Last Dance 	$13,000,000 	$91,038,276 	$122,244,329
2694 	2/9/2011 	Justin Bieber: Never Say Never 	$13,000,000 	$73,013,912 	$99,034,127
2695 	2/11/2000 	Snow Day 	$13,000,000 	$60,008,304 	$62,452,928
2696 	1/23/2004 	The Butterfly Effect 	$13,000,000 	$57,924,680 	$95,638,593
2697 	12/11/1974 	The Godfather: Part II 	$13,000,000 	$57,300,000 	$57,300,000
2698 	7/17/1987 	RoboCop 	$13,000,000 	$53,424,681 	$53,424,681
2699 	8/19/1988 	A Nightmare on Elm Street 4: The Dream Master 	$13,000,000 	$49,369,899 	$49,369,899
2700 	11/21/2007 	This Christmas 	$13,000,000 	$49,121,936 	$49,733,547
2701 	2/14/2014 	About Last Night 	$13,000,000 	$48,637,684 	$50,445,860
2702 	12/15/2000 	Dude, Where's My Car? 	$13,000,000 	$46,729,376 	$73,180,299
2703 	8/12/1988 	Young Guns 	$13,000,000 	$44,726,644 	$44,726,644
2704 	7/2/2014 	Earth to Echo 	$13,000,000 	$38,934,842 	$38,934,842
2705 	3/31/1999 	Ten Things I Hate About You 	$13,000,000 	$38,177,968 	$60,414,027
2706 	5/10/2002 	The New Guy 	$13,000,000 	$28,972,188 	$28,972,188
2707 	2/5/1993 	Loaded Weapon 1 	$13,000,000 	$27,979,399 	$27,979,399
2708 	3/12/1999 	Baby Geniuses 	$13,000,000 	$27,151,490 	$27,151,490
2709 	4/24/1998 	The Big Hit 	$13,000,000 	$27,066,941 	$27,066,941
2710 	11/9/1990 	Child's Play 2 	$13,000,000 	$26,904,572 	$34,166,572
2711 	7/10/1996 	Harriet the Spy 	$13,000,000 	$26,570,048 	$26,570,048
2712 	3/1/2013 	21 and Over 	$13,000,000 	$25,682,380 	$42,195,766
2713 	11/21/2007 	The Mist 	$13,000,000 	$25,593,756 	$57,189,409
2714 	10/29/1999 	Being John Malkovich 	$13,000,000 	$22,858,926 	$32,382,381
2715 	9/7/2001 	Two Can Play That Game 	$13,000,000 	$22,235,901 	$22,391,450
2716 	3/22/2013 	Admission 	$13,000,000 	$18,007,317 	$18,733,666
2717 	9/21/2012 	The Perks of Being a Wallflower 	$13,000,000 	$17,742,948 	$33,069,303
2718 	6/29/2001 	crazy/beautiful 	$13,000,000 	$16,929,124 	$19,929,124
2719 	8/28/1998 	54 	$13,000,000 	$16,757,163 	$16,757,163
2720 	12/20/2006 	Letters from Iwo Jima 	$13,000,000 	$13,756,082 	$67,867,998
2721 	3/19/2010 	Män som hatar kvinnor 	$13,000,000 	$12,749,992 	$109,421,911
2722 	2/23/2007 	The Astronaut Farmer 	$13,000,000 	$11,003,644 	$11,141,214
2723 	6/12/1998 	Dirty Work 	$13,000,000 	$10,020,081 	$10,020,081
2724 	5/8/1998 	Woo 	$13,000,000 	$8,064,972 	$8,064,972
2725 	4/13/1994 	Serial Mom 	$13,000,000 	$7,881,335 	$7,881,335
2726 	8/4/1999 	Dick 	$13,000,000 	$6,276,869 	$6,276,869
2727 	11/10/1999 	Light It Up 	$13,000,000 	$5,871,603 	$5,871,603
2728 	8/24/2001 	Bubble Boy 	$13,000,000 	$5,002,310 	$5,002,310
2729 	2/1/2002 	Birthday Girl 	$13,000,000 	$4,919,896 	$8,130,727
2730 	5/4/2007 	Paris, je t'aime 	$13,000,000 	$4,857,374 	$4,857,374
2731 	8/24/2007 	Resurrecting the Champ 	$13,000,000 	$3,172,382 	$3,260,555
2732 	3/26/2010 	Chloe 	$13,000,000 	$3,075,255 	$11,831,131
2733 	3/2/2001 	The Widow of St. Pierre 	$13,000,000 	$3,058,380 	$3,058,380
2734 	4/5/1996 	Faithful 	$13,000,000 	$2,104,439 	$2,104,439
2735 	2/26/2010 	Un Prophète 	$13,000,000 	$2,087,720 	$19,910,624
2736 	12/3/2010 	I Love You, Phillip Morris 	$13,000,000 	$2,037,459 	$23,014,027
2737 	3/17/2006 	Find Me Guilty 	$13,000,000 	$1,173,673 	$2,898,225
2738 	5/14/1993 	Excessive Force 	$13,000,000 	$1,152,117 	$1,152,117
2739 	10/13/2006 	Infamous 	$13,000,000 	$1,151,330 	$2,613,717
2740 	7/29/2011 	Attack the Block 	$13,000,000 	$1,024,175 	$6,459,183
2741 	12/29/2000 	The Claim 	$13,000,000 	$622,023 	$1,375,635
2742 	6/18/2010 	The Killer Inside Me 	$13,000,000 	$217,277 	$3,617,277
2743 	5/22/2015 	The Vatican Tapes 	$13,000,000 	$0 	$0
2744 	3/30/2012 	Womb 	$13,000,000 	$0 	$0
2745 	3/15/2013 	The Call 	$12,800,000 	$51,872,378 	$68,553,522
2746 	7/12/2002 	Crocodile Hunter: Collision Course 	$12,500,000 	$28,436,932 	$33,436,932
2747 	9/3/2010 	Machete 	$12,500,000 	$26,593,646 	$46,370,970
2748 	12/19/2002 	Antwone Fisher 	$12,500,000 	$21,078,145 	$23,367,586
2749 	2/12/1982 	La Guerre du feu 	$12,500,000 	$20,959,585 	$20,959,585
2750 	11/22/2002 	The Emperor's Club 	$12,500,000 	$14,060,950 	$16,193,713
2751 	9/10/1993 	True Romance 	$12,500,000 	$12,281,000 	$12,281,000
2752 	9/11/2009 	Sorority Row 	$12,500,000 	$11,965,282 	$26,735,797
2753 	9/30/1992 	Glengarry Glen Ross 	$12,500,000 	$10,725,228 	$10,725,228
2754 	11/7/2008 	The Boy in the Striped Pajamas 	$12,500,000 	$9,046,156 	$44,083,403
2755 	4/2/1982 	Cat People 	$12,500,000 	$7,000,000 	$21,000,000
2756 	5/25/1979 	The Prisoner of Zenda 	$12,500,000 	$7,000,000 	$7,000,000
2757 	10/15/2010 	Conviction 	$12,500,000 	$6,797,696 	$10,133,552
2758 	10/12/2007 	Lars and the Real Girl 	$12,500,000 	$5,956,480 	$11,277,119
2759 	5/21/2010 	Solitary Man 	$12,500,000 	$4,360,548 	$4,360,548
2760 	9/22/2000 	Dancer in the Dark 	$12,500,000 	$4,157,491 	$45,557,491
2761 	12/17/2010 	Casino Jack 	$12,500,000 	$2,039,869 	$2,272,186
2762 	12/31/1997 	Oscar and Lucinda 	$12,500,000 	$1,612,957 	$1,612,957
2763 	11/1/1996 	The Funeral 	$12,500,000 	$1,212,799 	$1,412,799
2764 	9/3/2004 	Tae Guik Gi: The Brotherhood of War 	$12,500,000 	$1,110,186 	$69,826,708
2765 	4/16/2010 	The Perfect Game 	$12,500,000 	$1,089,445 	$3,931,367
2766 	2/28/2014 	Ernest et Celestine 	$12,500,000 	$292,562 	$9,376,444
2767 	1/9/2015 	Black November 	$12,500,000 	$0 	$0
2768 	11/18/1988 	The Land Before Time 	$12,300,000 	$48,092,846 	$81,972,846
2769 	6/20/1975 	Jaws 	$12,000,000 	$260,000,000 	$470,700,000
2770 	12/26/1973 	The Exorcist 	$12,000,000 	$204,868,002 	$402,735,134
2771 	6/6/2014 	The Fault in Our Stars 	$12,000,000 	$124,872,352 	$303,572,352
2772 	7/9/1999 	American Pie 	$12,000,000 	$101,800,948 	$234,723,148
2773 	4/20/2012 	Think Like a Man 	$12,000,000 	$91,547,208 	$96,155,127
2774 	4/16/2014 	Heaven is for Real 	$12,000,000 	$91,386,097 	$94,255,637
2775 	6/4/1982 	Star Trek II: The Wrath of Khan 	$12,000,000 	$79,912,963 	$96,800,000
2776 	12/12/1986 	The Golden Child 	$12,000,000 	$79,817,937 	$79,817,937
2777 	9/13/2002 	Barbershop 	$12,000,000 	$75,781,642 	$77,063,461
2778 	6/3/1983 	War Games 	$12,000,000 	$74,433,840 	$74,433,840
2779 	2/4/1994 	Ace Ventura: Pet Detective 	$12,000,000 	$72,217,396 	$107,217,396
2780 	2/24/2012 	Act of Valor 	$12,000,000 	$70,012,848 	$82,497,036
2781 	2/8/1985 	Witness 	$12,000,000 	$65,532,576 	$65,532,576
2782 	8/11/2006 	Step Up 	$12,000,000 	$65,328,121 	$110,989,157
2783 	2/3/2012 	Chronicle 	$12,000,000 	$64,575,176 	$123,681,791
2784 	12/20/1996 	Beavis and Butt-head Do America 	$12,000,000 	$63,118,386 	$63,118,386
2785 	1/1/1970 	Patton 	$12,000,000 	$62,500,000 	$62,500,000
2786 	3/2/2012 	Project X 	$12,000,000 	$54,731,865 	$103,028,188
2787 	12/25/1997 	Jackie Brown 	$12,000,000 	$39,673,162 	$74,727,492
2788 	11/18/1983 	Yentl 	$12,000,000 	$39,012,241 	$39,012,241
2789 	4/25/2008 	Harold & Kumar Escape from Guantanamo Bay 	$12,000,000 	$38,108,728 	$43,353,117
2790 	11/22/2013 	Philomena 	$12,000,000 	$37,709,980 	$98,963,393
2791 	11/6/1981 	Time Bandits 	$12,000,000 	$37,400,000 	$37,400,000
2792 	2/15/2002 	Crossroads 	$12,000,000 	$37,188,668 	$57,000,001
2793 	10/10/2008 	Quarantine 	$12,000,000 	$31,691,812 	$41,924,775
2794 	8/21/2002 	One Hour Photo 	$12,000,000 	$31,597,132 	$52,223,307
2795 	2/1/2008 	The Eye 	$12,000,000 	$31,418,697 	$57,577,765
2796 	4/7/2004 	Johnson Family Vacation 	$12,000,000 	$31,203,964 	$31,286,759
2797 	12/21/2001 	How High 	$12,000,000 	$31,155,436 	$31,222,396
2798 	10/7/1960 	Spartacus 	$12,000,000 	$30,000,000 	$60,000,000
2799 	9/1/2006 	Crank 	$12,000,000 	$27,838,408 	$43,924,923
2800 	12/11/1992 	The Muppet Christmas Carol 	$12,000,000 	$27,281,507 	$27,281,507
2801 	10/25/2002 	Frida 	$12,000,000 	$25,885,000 	$56,131,239
2802 	7/5/2012 	Katy Perry: Part of Me 3D 	$12,000,000 	$25,326,072 	$32,700,440
2803 	12/12/2014 	Top Five 	$12,000,000 	$25,317,380 	$25,317,380
2804 	9/11/1998 	Rounders 	$12,000,000 	$22,921,898 	$22,921,898
2805 	4/28/1967 	Casino Royale 	$12,000,000 	$22,744,718 	$41,744,718
2806 	6/15/1979 	Prophecy 	$12,000,000 	$22,673,340 	$22,673,340
2807 	5/14/2010 	Just Wright 	$12,000,000 	$21,540,363 	$21,867,665
2808 	1/30/2015 	Project Almanac 	$12,000,000 	$21,473,530 	$26,873,530
2809 	9/10/1999 	A Stir of Echoes 	$12,000,000 	$21,133,088 	$21,133,088
2810 	1/13/1995 	Tales from the Crypt: Demon Knight 	$12,000,000 	$21,089,146 	$21,089,146
2811 	1/1/1978 	The Boys from Brazil 	$12,000,000 	$19,000,000 	$19,000,000
2812 	3/11/2005 	The Upside of Anger 	$12,000,000 	$18,761,993 	$28,915,761
2813 	3/3/2006 	Aquamarine 	$12,000,000 	$18,597,342 	$22,978,953
2814 	11/15/2013 	Nebraska 	$12,000,000 	$17,654,912 	$24,761,360
2815 	1/9/2004 	My Baby's Daddy 	$12,000,000 	$17,321,573 	$17,322,212
2816 	10/5/2001 	Max Keeble's Big Move 	$12,000,000 	$17,292,381 	$17,292,381
2817 	12/9/2011 	Young Adult 	$12,000,000 	$16,311,572 	$22,750,357
2818 	11/1/2013 	About Time 	$12,000,000 	$15,323,922 	$89,132,491
2819 	8/6/1997 	Def Jam's How To Be a Player 	$12,000,000 	$14,010,363 	$14,010,363
2820 	10/30/1998 	Living Out Loud 	$12,000,000 	$12,905,901 	$12,905,901
2821 	10/3/2008 	Rachel Getting Married 	$12,000,000 	$12,796,862 	$17,475,476
2822 	3/20/1981 	The Postman Always Rings Twice 	$12,000,000 	$12,200,000 	$44,200,000
2823 	12/12/2003 	Girl with a Pearl Earring 	$12,000,000 	$11,634,362 	$43,281,552
2824 	2/10/1982 	Das Boot 	$12,000,000 	$11,487,676 	$84,970,337
2825 	12/3/2004 	House of Flying Daggers 	$12,000,000 	$11,050,094 	$92,863,945
2826 	3/22/2002 	Sorority Boys 	$12,000,000 	$10,198,766 	$12,516,222
2827 	12/5/2008 	Cadillac Records 	$12,000,000 	$8,138,000 	$8,138,000
2828 	9/14/2012 	Arbitrage 	$12,000,000 	$7,919,574 	$35,830,713
2829 	10/24/1960 	The Alamo 	$12,000,000 	$7,900,000 	$7,900,000
2830 	5/12/2000 	Screwed 	$12,000,000 	$6,982,680 	$6,982,680
2831 	10/20/2006 	Running With Scissors 	$12,000,000 	$6,860,000 	$8,706,701
2832 	9/3/1993 	Fortress 	$12,000,000 	$6,730,578 	$46,730,578
2833 	6/1/2012 	For Greater Glory 	$12,000,000 	$5,669,081 	$10,026,255
2834 	11/17/2006 	For Your Consideration 	$12,000,000 	$5,549,923 	$5,549,923
2835 	11/20/1998 	Celebrity 	$12,000,000 	$5,078,660 	$6,200,000
2836 	6/20/2003 	From Justin to Kelly 	$12,000,000 	$4,922,166 	$4,922,166
2837 	6/6/1986 	Invaders from Mars 	$12,000,000 	$4,884,663 	$4,984,663
2838 	3/22/1996 	Girl 6 	$12,000,000 	$4,880,941 	$4,880,941
2839 	10/22/2003 	In the Cut 	$12,000,000 	$4,717,455 	$23,693,646
2840 	2/22/2008 	Charlie Bartlett 	$12,000,000 	$3,950,294 	$5,295,909
2841 	2/13/2009 	Two Lovers 	$12,000,000 	$3,149,034 	$16,349,034
2842 	2/15/2002 	Last Orders 	$12,000,000 	$2,326,407 	$2,326,407
2843 	3/9/2007 	Gwoemul 	$12,000,000 	$2,201,923 	$92,618,117
2844 	11/13/1981 	The Pursuit of D.B. Cooper 	$12,000,000 	$2,104,164 	$2,104,164
2845 	3/19/1999 	Ravenous 	$12,000,000 	$2,062,406 	$2,062,406
2846 	6/14/2002 	The Dangerous Lives of Altar Boys 	$12,000,000 	$1,779,284 	$1,779,284
2847 	3/7/2008 	Married Life 	$12,000,000 	$1,506,998 	$1,506,998
2848 	8/5/2005 	2046 	$12,000,000 	$1,442,338 	$19,287,485
2849 	9/30/2005 	Duma 	$12,000,000 	$870,067 	$994,790
2850 	4/20/2012 	Darling Companion 	$12,000,000 	$793,352 	$1,200,346
2851 	6/4/2010 	Ondine 	$12,000,000 	$550,472 	$550,472
2852 	7/20/2001 	Brother 	$12,000,000 	$450,594 	$450,594
2853 	10/4/2002 	Welcome to Collinwood 	$12,000,000 	$378,650 	$378,650
2854 	4/18/2008 	Life Before Her Eyes 	$12,000,000 	$303,439 	$7,203,439
2855 	10/31/1997 	Critical Care 	$12,000,000 	$220,175 	$220,175
2856 	9/28/2007 	Trade 	$12,000,000 	$214,202 	$1,513,388
2857 	1/6/2006 	Fateless 	$12,000,000 	$196,857 	$196,857
2858 	9/3/2010 	San qiang pai an jing qi 	$12,000,000 	$190,946 	$310,946
2859 	9/17/1999 	Breakfast of Champions 	$12,000,000 	$178,287 	$178,287
2860 	3/9/2001 	Company Man 	$12,000,000 	$146,028 	$622,273
2861 	5/11/2011 	Nanjing! Nanjing! 	$12,000,000 	$122,558 	$20,122,558
2862 	8/19/2011 	5 Days of War 	$12,000,000 	$17,479 	$17,479
2863 	12/31/2011 	Tu Xia Chuan Qi 	$12,000,000 	$0 	$1,828,400
2864 	9/15/2009 	Triangle 	$12,000,000 	$0 	$1,595,168
2865 	10/3/2014 	Drive Hard 	$12,000,000 	$0 	$0
2866 	10/19/2013 	Supesu Batorushippu Yamato 	$12,000,000 	$0 	$0
2867 	12/10/1999 	Diamonds 	$11,900,000 	$81,897 	$81,897
2868 	3/20/1998 	Madadayo 	$11,900,000 	$48,856 	$48,856
2869 	4/21/1989 	Pet Sematary 	$11,500,000 	$57,469,179 	$57,469,179
2870 	11/27/2009 	The Cry of the Owl 	$11,500,000 	$0 	$0
2871 	10/9/2009 	St. Trinian's 	$11,400,000 	$15,000 	$29,830,239
2872 	5/25/1977 	Star Wars Ep. IV: A New Hope 	$11,000,000 	$460,998,007 	$797,900,000
2873 	6/8/1984 	Gremlins 	$11,000,000 	$148,168,459 	$148,168,459
2874 	12/22/1965 	Doctor Zhivago 	$11,000,000 	$111,721,000 	$111,721,000
2875 	12/10/2010 	The Fighter 	$11,000,000 	$93,617,009 	$129,262,388
2876 	10/24/2008 	High School Musical 3: Senior Year 	$11,000,000 	$90,559,416 	$274,392,880
2877 	9/22/2006 	Jackass: Number Two 	$11,000,000 	$72,778,712 	$85,278,712
2878 	3/13/1992 	My Cousin Vinny 	$11,000,000 	$52,929,168 	$52,929,168
2879 	8/22/2014 	If I Stay 	$11,000,000 	$50,474,844 	$75,374,844
2880 	4/7/1989 	Major League 	$11,000,000 	$49,793,054 	$49,793,054
2881 	4/4/2003 	Phone Booth 	$11,000,000 	$46,566,212 	$97,837,138
2882 	1/25/2002 	A Walk to Remember 	$11,000,000 	$41,227,069 	$46,060,915
2883 	12/29/1995 	Dead Man Walking 	$11,000,000 	$39,387,284 	$83,088,295
2884 	3/5/1999 	Cruel Intentions 	$11,000,000 	$38,230,075 	$75,803,716
2885 	10/17/2008 	The Secret Life of Bees 	$11,000,000 	$37,770,162 	$39,984,023
2886 	6/12/1981 	History of the World: Part I 	$11,000,000 	$31,672,000 	$31,672,000
2887 	10/23/2009 	Saw VI 	$11,000,000 	$27,693,292 	$69,752,402
2888 	10/12/2001 	Corky Romano 	$11,000,000 	$23,978,402 	$25,116,103
2889 	8/7/1992 	Raising Cain 	$11,000,000 	$21,171,695 	$21,171,695
2890 	4/13/1978 	F.I.S.T 	$11,000,000 	$20,388,920 	$20,388,920
2891 	1/1/1975 	Barry Lyndon 	$11,000,000 	$20,000,000 	$20,000,000
2892 	1/11/2013 	Quartet 	$11,000,000 	$18,388,357 	$56,178,935
2893 	11/21/2001 	Out Cold 	$11,000,000 	$13,906,394 	$14,786,394
2894 	10/13/2000 	The Ladies Man 	$11,000,000 	$13,592,872 	$13,719,474
2895 	3/30/2001 	Tomcats 	$11,000,000 	$13,558,740 	$13,558,740
2896 	12/6/2013 	Inside Llewyn Davis 	$11,000,000 	$13,248,360 	$32,943,398
2897 	4/12/2002 	Frailty 	$11,000,000 	$13,110,448 	$19,947,280
2898 	2/19/1993 	Army of Darkness 	$11,000,000 	$11,502,976 	$21,502,976
2899 	11/12/2004 	Kinsey 	$11,000,000 	$10,214,648 	$13,000,960
2900 	12/25/1993 	What's Eating Gilbert Grape 	$11,000,000 	$9,170,214 	$9,170,214
2901 	2/1/2002 	Slackers 	$11,000,000 	$4,814,244 	$4,814,244
2902 	9/26/2003 	The Gospel of John 	$11,000,000 	$4,068,087 	$4,234,355
2903 	10/10/2004 	Vera Drake 	$11,000,000 	$3,753,806 	$13,353,855
2904 	1/31/2003 	The Guru 	$11,000,000 	$3,051,221 	$24,150,550
2905 	12/14/1995 	Othello 	$11,000,000 	$2,844,379 	$2,844,379
2906 	5/12/1995 	The Perez Family 	$11,000,000 	$2,794,056 	$2,794,056
2907 	1/1/1970 	The Molly Maguires 	$11,000,000 	$2,200,000 	$2,200,000
2908 	1/1/1991 	Return to the Blue Lagoon 	$11,000,000 	$2,000,000 	$2,000,000
2909 	9/7/2007 	Romance and Cigarettes 	$11,000,000 	$551,002 	$3,231,251
2910 	11/10/2006 	Copying Beethoven 	$11,000,000 	$355,968 	$355,968
2911 	8/26/2011 	Brighton Rock 	$11,000,000 	$229,653 	$229,653
2912 	5/4/2012 	LOL 	$11,000,000 	$0 	$10,431,506
2913 	10/24/2008 	Saw V 	$10,800,000 	$56,746,769 	$118,209,778
2914 	4/27/2007 	Jindabyne 	$10,800,000 	$399,879 	$2,862,544
2915 	8/11/2006 	Kabhi Alvida Naa Kehna 	$10,750,000 	$3,275,443 	$32,575,443
2916 	6/4/1982 	Poltergeist 	$10,700,000 	$74,706,019 	$121,706,019
2917 	6/18/1999 	An Ideal Husband 	$10,700,000 	$18,542,974 	$31,341,183
2918 	12/25/2004 	Darkness 	$10,600,000 	$22,163,442 	$34,409,206
2919 	12/6/2013 	The Last Days on Mars 	$10,600,000 	$24,084 	$24,084
2920 	6/11/1982 	ET: The Extra-Terrestrial 	$10,500,000 	$435,110,554 	$792,965,326
2921 	4/2/1968 	2001: A Space Odyssey 	$10,500,000 	$56,700,000 	$68,700,000
2922 	4/20/2007 	In the Land of Women 	$10,500,000 	$11,052,958 	$14,140,402
2923 	12/31/1994 	There Goes My Baby 	$10,500,000 	$125,169 	$125,169
2924 	2/20/2004 	The Blue Butterfly 	$10,400,000 	$1,610,194 	$1,610,194
2925 	11/2/2001 	Le Fabuleux destin d'Amélie Poulain 	$10,350,000 	$33,201,661 	$174,201,661
2926 	2/18/1983 	Lovesick 	$10,100,000 	$10,143,618 	$10,143,618
2927 	4/30/2010 	Housefull 	$10,100,000 	$1,183,658 	$18,726,300
2928 	8/24/2007 	September Dawn 	$10,100,000 	$1,066,555 	$1,066,555
2929 	12/5/1997 	Good Will Hunting 	$10,000,000 	$138,433,435 	$225,933,435
2930 	10/22/2004 	The Grudge 	$10,000,000 	$110,359,362 	$187,281,115
2931 	6/26/1981 	Stripes 	$10,000,000 	$85,300,000 	$85,300,000
2932 	10/27/2006 	Saw III 	$10,000,000 	$80,238,724 	$163,876,815
2933 	8/25/2000 	Bring it On 	$10,000,000 	$68,353,552 	$90,453,552
2934 	1/29/1999 	She's All That 	$10,000,000 	$63,465,522 	$63,465,522
2935 	10/26/2007 	Saw IV 	$10,000,000 	$63,300,096 	$135,759,695
2936 	2/24/2006 	Madea's Family Reunion 	$10,000,000 	$63,257,940 	$63,320,521
2937 	1/7/2005 	White Noise 	$10,000,000 	$56,094,360 	$92,094,360
2938 	10/17/1986 	The Color of Money 	$10,000,000 	$52,293,000 	$52,293,000
2939 	10/2/1992 	The Mighty Ducks 	$10,000,000 	$50,752,337 	$50,752,337
2940 	11/6/2009 	Precious (Based on the Novel Push by Sapphire) 	$10,000,000 	$47,566,524 	$68,722,848
2941 	5/4/2012 	The Best Exotic Marigold Hotel 	$10,000,000 	$46,383,640 	$134,639,781
